80.64206 1.59E-06 2.47E-07
81.23457 1.60E-06 2.48E-07
81.83143 1.61E-06 2.49E-07
82.43268 1.62E-06 2.49E-07
83.03835 1.63E-06 2.50E-07
83.64846 1.64E-06 2.51E-07
84.26306 1.64E-06 2.51E-07
84.88218 1.65E-06 2.52E-07
85.50584 1.66E-06 2.53E-07
86.13409 1.67E-06 2.54E-07
86.76695 1.68E-06 2.54E-07
87.40446 1.69E-06 2.55E-07
88.04665 1.70E-06 2.56E-07
88.69357 1.71E-06 2.56E-07
89.34524 1.72E-06 2.57E-07
90.00169 1.72E-06 2.58E-07
90.66297 1.73E-06 2.58E-07
91.32911 1.74E-06 2.59E-07
92.00014 1.75E-06 2.60E-07
92.6761 1.76E-06 2.60E-07
93.35703 1.77E-06 2.61E-07
94.04296 1.78E-06 2.62E-07
94.73393 1.79E-06 2.62E-07
95.42998 1.80E-06 2.63E-07
96.13114 1.81E-06 2.64E-07
96.83746 1.82E-06 2.64E-07
97.54896 1.83E-06 2.65E-07
98.26569 1.83E-06 2.66E-07
98.98769 1.84E-06 2.66E-07
99.71499 1.85E-06 2.67E-07
100.44764 1.86E-06 2.67E-07
101.18567 1.87E-06 2.68E-07
101.92912 1.88E-06 2.69E-07
102.67803 1.89E-06 2.69E-07
103.43245 1.90E-06 2.70E-07
104.19241 1.91E-06 2.71E-07
104.95795 1.92E-06 2.71E-07
105.72912 1.93E-06 2.72E-07
106.50596 1.94E-06 2.72E-07
107.2885 1.95E-06 2.73E-07
108.07679 1.96E-06 2.74E-07
108.87087 1.97E-06 2.74E-07
109.67079 1.98E-06 2.75E-07
110.47659 1.99E-06 2.75E-07
111.2883 2.00E-06 2.76E-07
112.10598 2.01E-06 2.77E-07
112.92967 2.02E-06 2.77E-07
113.75941 2.03E-06 2.78E-07
114.59525 2.04E-06 2.78E-07
115.43722 2.05E-06 2.79E-07
116.28539 2.05E-06 2.79E-07
117.13978 2.06E-06 2.80E-07
118.00045 2.07E-06 2.81E-07
118.86745 2.08E-06 2.81E-07
119.74082 2.09E-06 2.82E-07
120.6206 2.10E-06 2.82E-07
121.50685 2.11E-06 2.83E-07
122.39961 2.12E-06 2.83E-07
123.29893 2.13E-06 2.84E-07
124.20486 2.14E-06 2.84E-07
125.11744 2.15E-06 2.85E-07
126.03673 2.16E-06 2.85E-07
126.96277 2.17E-06 2.86E-07
127.89562 2.18E-06 2.86E-07
128.83532 2.19E-06 2.87E-07
129.78192 2.20E-06 2.87E-07
130.73548 2.21E-06 2.88E-07
131.69605 2.22E-06 2.88E-07
132.66367 2.23E-06 2.89E-07
133.6384 2.24E-06 2.89E-07
134.6203 2.26E-06 2.90E-07
135.60941 2.27E-06 2.90E-07
136.60578 2.28E-06 2.91E-07
137.60948 2.29E-06 2.91E-07
138.62055 2.30E-06 2.92E-07
139.63906 2.31E-06 2.92E-07
140.66504 2.32E-06 2.93E-07
141.69856 2.33E-06 2.93E-07
142.73968 2.34E-06 2.94E-07
143.78844 2.35E-06 2.94E-07
144.84492 2.36E-06 2.94E-07
145.90915 2.37E-06 2.95E-07
146.9812 2.38E-06 2.95E-07
148.06113 2.39E-06 2.96E-07
149.149 2.40E-06 2.96E-07
150.24485 2.41E-06 2.97E-07
151.34876 2.42E-06 2.97E-07
152.46078 2.43E-06 2.97E-07
153.58097 2.44E-06 2.98E-07
154.7094 2.45E-06 2.98E-07
155.84611 2.46E-06 2.99E-07
156.99117 2.47E-06 2.99E-07
158.14465 2.48E-06 2.99E-07
159.3066 2.49E-06 3.00E-07
160.47709 2.50E-06 3.00E-07
161.65618 2.52E-06 3.00E-07
162.84393 2.53E-06 3.01E-07
164.04041 2.54E-06 3.01E-07
165.24568 2.55E-06 3.01E-07
166.45981 2.56E-06 3.02E-07
167.68286 2.57E-06 3.02E-07
168.91489 2.58E-06 3.03E-07
170.15598 2.59E-06 3.03E-07
171.40618 2.60E-06 3.03E-07
172.66557 2.61E-06 3.04E-07
173.93421 2.62E-06 3.04E-07
175.21218 2.63E-06 3.04E-07
176.49953 2.64E-06 3.04E-07
177.79635 2.65E-06 3.05E-07
179.10269 2.66E-06 3.05E-07
180.41863 2.68E-06 3.05E-07
181.74423 2.69E-06 3.06E-07
183.07958 2.70E-06 3.06E-07
184.42474 2.71E-06 3.06E-07
185.77978 2.72E-06 3.06E-07
187.14478 2.73E-06 3.07E-07
188.51981 2.74E-06 3.07E-07
189.90494 2.75E-06 3.07E-07
191.30025 2.76E-06 3.08E-07
192.70581 2.77E-06 3.08E-07
194.1217 2.78E-06 3.08E-07
195.54799 2.79E-06 3.08E-07
196.98476 2.81E-06 3.09E-07
198.43208 2.82E-06 3.09E-07
199.89004 2.83E-06 3.09E-07
201.35871 2.84E-06 3.09E-07
202.83818 2.85E-06 3.09E-07
204.32851 2.86E-06 3.10E-07
205.82979 2.87E-06 3.10E-07
207.34211 2.88E-06 3.10E-07
208.86553 2.89E-06 3.10E-07
210.40015 2.90E-06 3.10E-07
211.94605 2.91E-06 3.11E-07
213.5033 2.93E-06 3.11E-07
215.072 2.94E-06 3.11E-07
216.65222 2.95E-06 3.11E-07
218.24405 2.96E-06 3.11E-07
219.84757 2.97E-06 3.11E-07
221.46288 2.98E-06 3.12E-07
223.09006 2.99E-06 3.12E-07
224.72919 3.00E-06 3.12E-07
226.38037 3.01E-06 3.12E-07
228.04367 3.02E-06 3.12E-07
229.7192 3.04E-06 3.12E-07
231.40704 3.05E-06 3.12E-07
233.10728 3.06E-06 3.13E-07
234.82001 3.07E-06 3.13E-07
236.54533 3.08E-06 3.13E-07
238.28332 3.09E-06 3.13E-07
240.03409 3.10E-06 3.13E-07
241.79772 3.11E-06 3.13E-07
243.5743 3.12E-06 3.13E-07
245.36394 3.13E-06 3.13E-07
247.16673 3.15E-06 3.13E-07
248.98276 3.16E-06 3.13E-07
250.81214 3.17E-06 3.14E-07
252.65495 3.18E-06 3.14E-07
254.51131 3.19E-06 3.14E-07
256.38131 3.20E-06 3.14E-07
258.26504 3.21E-06 3.14E-07
260.16262 3.22E-06 3.14E-07
262.07414 3.23E-06 3.14E-07
263.9997 3.25E-06 3.14E-07
265.93942 3.26E-06 3.14E-07
267.89338 3.27E-06 3.14E-07
269.8617 3.28E-06 3.14E-07
271.84448 3.29E-06 3.14E-07
273.84183 3.30E-06 3.14E-07
275.85386 3.31E-06 3.14E-07
277.88067 3.32E-06 3.14E-07
279.92237 3.33E-06 3.14E-07
281.97907 3.34E-06 3.14E-07
284.05088 3.36E-06 3.14E-07
286.13792 3.37E-06 3.14E-07
288.24029 3.38E-06 3.14E-07
290.35811 3.39E-06 3.14E-07
292.49148 3.40E-06 3.14E-07
294.64054 3.41E-06 3.14E-07
296.80538 3.42E-06 3.14E-07
298.98613 3.43E-06 3.14E-07
301.1829 3.44E-06 3.14E-07
303.39581 3.46E-06 3.14E-07
305.62498 3.47E-06 3.14E-07
307.87053 3.48E-06 3.14E-07
310.13258 3.49E-06 3.14E-07
312.41125 3.50E-06 3.13E-07
314.70666 3.51E-06 3.13E-07
317.01893 3.52E-06 3.13E-07
319.3482 3.53E-06 3.13E-07
321.69458 3.54E-06 3.13E-07
324.0582 3.56E-06 3.13E-07
326.43918 3.57E-06 3.13E-07
328.83766 3.58E-06 3.13E-07
331.25377 3.59E-06 3.13E-07
333.68762 3.60E-06 3.13E-07
336.13936 3.61E-06 3.12E-07
338.60911 3.62E-06 3.12E-07
341.09701 3.63E-06 3.12E-07
343.60318 3.64E-06 3.12E-07
346.12777 3.65E-06 3.12E-07
348.67091 3.67E-06 3.12E-07
351.23274 3.68E-06 3.12E-07
353.81339 3.69E-06 3.11E-07
356.413 3.70E-06 3.11E-07
359.0317 3.71E-06 3.11E-07
361.66965 3.72E-06 3.11E-07
364.32699 3.73E-06 3.11E-07
